title,link
دیوان اشعار,https://ganjoor.net//salman/divanss/
فراق نامه,https://ganjoor.net//salman/feraghname/
جمشید و خورشید,https://ganjoor.net//salman/jamkhor/
اوزان دیوان سلمان ساوجی,https://ganjoor.net//salman/vazn/
استقبالهای حافظ از سلمان ساوجی,https://ganjoor.net//hafez/salman/
استقبالهای سلمان ساوجی از سعدی,https://ganjoor.net//salman/saadi/
