title,link
نسخهٔ آماده شده به همت مرکز تحقیقات رایانه‌ای حوزه علمیه اصفهان,https://ganjoor.net/https://chekameh.net/poet/114
مثنوی طاقدیس,https://ganjoor.net//naraghi/taghdis
دیوان اشعار,https://ganjoor.net//naraghi/divan
معراج السعادة,https://ganjoor.net//naraghi/meraj
