title,link
ترجیع بند معروف وی,https://ganjoor.net//hatef/divan-hatef/tarjeeband/
دیوان اشعار,https://ganjoor.net//hatef/divan-hatef/
اشعار رشحه,https://ganjoor.net//rashhe/
