title,link
دیوان اشعار,https://ganjoor.net//kesayee/divank/
ابیات پراکنده از فرهنگهای لغت,https://ganjoor.net//kesayee/abyat-kf/
رباعیها,https://ganjoor.net//kesayee/robaeek/
