title,link
دیوان اشعار,https://ganjoor.net//bahaee/divan-baha/
نان و حلوا,https://ganjoor.net//bahaee/nan-halva/
شیر و شکر,https://ganjoor.net//bahaee/shir-shekar/
نان و پنیر,https://ganjoor.net//bahaee/nan-paneer/
کشکول,https://ganjoor.net//bahaee/kashkool/
موش و گربه,https://ganjoor.net//bahaee/mg/
