title,link
قصاید,https://ganjoor.net//ghaani/ghasidegh/
غزلیات,https://ganjoor.net//ghaani/ghazalgh/
مسمطات,https://ganjoor.net//ghaani/mosammatgh/
ترکیب‌بندها,https://ganjoor.net//ghaani/tarkibgh/
ترجیع‌بند,https://ganjoor.net//ghaani/tarjee/
مثنوی,https://ganjoor.net//ghaani/masnavi/
قطعات,https://ganjoor.net//ghaani/ghetegh/
رباعیات,https://ganjoor.net//ghaani/robaeegh/
اوزان دیوان قاآنی,https://ganjoor.net//ghaani/vazn/
