title,link
مثنوی معنوی,https://ganjoor.net//moulavi/masnavi/
دیوان شمس,https://ganjoor.net//moulavi/shams/
فیه ما فیه,https://ganjoor.net//moulavi/fhmfh/
مجالس سبعه,https://ganjoor.net//moulavi/7m/
