title,link
غزلیات,https://ganjoor.net//shater/ghazalsha/
غزلیات ناتمام و اشعار پراکنده,https://ganjoor.net//shater/parakandesha/
دوبیتی‌ها,https://ganjoor.net//shater/robsha/
مخمس,https://ganjoor.net//shater/mokhammas/
