title,link
کلیله و دمنه,https://ganjoor.net/http://fa.wikipedia.org/wiki/%DA%A9%D9%84%DB%8C%D9%84%D9%87_%D9%88_%D8%AF%D9%85%D9%86%D9%87
عبدالله بن مقفع,https://ganjoor.net/http://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D9%85%D9%82%D9%81%D8%B9
کلیله و دمنه,https://ganjoor.net//monshi/kelile-demni/
