title,link
تخمیس کرده,https://ganjoor.net//bahaee/divan-baha/mokhammas/
نسخهٔ آماده شده به همت مرکز تحقیقات رایانه‌ای حوزه علمیه اصفهان,https://ganjoor.net/https://chekameh.net/poet/106
دیوان اشعار,https://ganjoor.net//khiali/divan
