title,link
نسخه‌ای که به تلاش همراهان وبگاه تصوف ایرانی آماده شده,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(23).php
نسخهٔ دیگری که به کوشش آقای محمد بیدآباد از همراهان وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(23).php
دیوان اشعار,https://ganjoor.net//eraghi/divane
عشاق‌نامه,https://ganjoor.net//eraghi/oshaghname
لمعات,https://ganjoor.net//eraghi/lamaat
رسالهٔ اصطلاحات,https://ganjoor.net//eraghi/estelahat
