title,link
دیوان اشعار,https://ganjoor.net//naserkhosro/divann/
سفرنامه,https://ganjoor.net//naserkhosro/safarname/
وجه دین,https://ganjoor.net//naserkhosro/vajh-e-din/
جامع الحکمتین,https://ganjoor.net//naserkhosro/jame-ol-hekmatayn/
خوان الاخوان,https://ganjoor.net//naserkhosro/khan-ekhvan/
زاد المسافرین,https://ganjoor.net//naserkhosro/zad/
