title,link
کتابخانهٔ تصوف,https://ganjoor.net/http://www.sufi.ir/MysticalBooks.php
غزلیات,https://ganjoor.net//vahdat/ghazalvk/
رباعیات,https://ganjoor.net//vahdat/robaeevk/
دوبیتی‌ها,https://ganjoor.net//vahdat/2beytivk/
