title,link
نسخهٔ آماده شده به کوشش آقایان سيد رضی واحدی و سهراب زارع قابل دریافت از وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(79).php
تذکرهٔ ریاض العارفین,https://ganjoor.net//rhedayat/riazolarefin
