title,link
دیوان اشعار,https://ganjoor.net//sanaee/divans/
حدیقة الحقیقه و شریعة الطریقه,https://ganjoor.net//sanaee/hadighe/
طریق التحقیق,https://ganjoor.net//sanaee/tariq/
