title,link
غزلیات,https://ganjoor.net//kamal/ghazalk/
رباعیات,https://ganjoor.net//kamal/robaeek-kamal/
قصاید,https://ganjoor.net//kamal/ghasidek/
قطعات,https://ganjoor.net//kamal/ghetek/
ترکیبات,https://ganjoor.net//kamal/tarkibatk/
ملحقات,https://ganjoor.net//kamal/molhaghatk/
مثنویات,https://ganjoor.net//kamal/masnavik/
