title,link
نسخهٔ آماده شده به همت مرکز تحقیقات رایانه‌ای حوزه علمیه اصفهان,https://ganjoor.net/https://chekameh.net/poet/78
مثنوی سوز و گداز,https://ganjoor.net//nouee/suzogodaz
