title,link
در دسترس از وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(68).php
اسرار الشهود,https://ganjoor.net//asiri/asrarolshohood
رسائل,https://ganjoor.net//asiri/rasael
دیوان اشعار,https://ganjoor.net//asiri/divan
