title,link
قصاید,https://ganjoor.net//vatvat/ghasv/
ترجیعات,https://ganjoor.net//vatvat/tarv/
ترکیبات,https://ganjoor.net//vatvat/tarkv/
مقطعات,https://ganjoor.net//vatvat/moghv/
رباعیات,https://ganjoor.net//vatvat/robv/
غزلیات,https://ganjoor.net//vatvat/ghazv/
مسمط مصنوع,https://ganjoor.net//vatvat/msmtmsn/
اوزان دیوان وطواط,https://ganjoor.net//vatvat/vazn/
