title,link
دوازده بند مرثیه‌ای است که در شرح واقعهٔ کربلا سروده است,https://ganjoor.net//mohtasham/divan-moh/tarjeeha/sh1/
دیوان اشعار,https://ganjoor.net//mohtasham/divan-moh/
