title,link
اسرار خودی,https://ganjoor.net//iqbal/asrar-khodi/
رموز بیخودی,https://ganjoor.net//iqbal/romooz-bikhodi/
پیام مشرق,https://ganjoor.net//iqbal/payam-mashregh/
زبور عجم,https://ganjoor.net//iqbal/zaboor-ajam/
جاویدنامه,https://ganjoor.net//iqbal/javidname/
پس چه باید کرد؟,https://ganjoor.net//iqbal/pas-che-bayad-kard/
ارمغان حجاز,https://ganjoor.net//iqbal/armaghan-hejaz/
