title,link
غزلیات,https://ganjoor.net//ghodsi/ghazalgm/
مطالع و متفرقات,https://ganjoor.net//ghodsi/mmgh/
رباعیات,https://ganjoor.net//ghodsi/robghm/
مثنوی‌ها,https://ganjoor.net//ghodsi/masnavigm/
ساقی‌نامه,https://ganjoor.net//ghodsi/saaghinamegm/
