title,link
دیوان اشعار,https://ganjoor.net//obeyd/divan-obeyd/
عشاق‌نامه,https://ganjoor.net//obeyd/oshaghname-obeyd/
موش و گربه,https://ganjoor.net//obeyd/moosh-gorbe/
اخلاق الاشراف,https://ganjoor.net//obeyd/aa/
اوزان اشعار عبید زاکانی,https://ganjoor.net//obeyd/vazn/
استقبالهای عبید زاکانی از سعدی,https://ganjoor.net//obeyd/saadi/
