title,link
نسخهٔ آماده شده به همت خانم اکرم شفایی قابل دریافت از وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(96).php
مناقب الصوفیه,https://ganjoor.net//abbadi/managheb-o-sufieh
