title,link
نسخه‌های آماده شده به کوشش همراهان وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(26).php
گلشن راز,https://ganjoor.net//shabestari/golshaneraz
کنز الحقایق,https://ganjoor.net//shabestari/kanzolhaghayegh
سعادت نامه,https://ganjoor.net//shabestari/saadatname
حقّ الیقین فی معرفة رب العالمین,https://ganjoor.net//shabestari/hagholyaghin
مرآت المحقّقین,https://ganjoor.net//shabestari/merat
مراتب العارفین,https://ganjoor.net//shabestari/marateb
