title,link
آورده است,https://ganjoor.net//heydar/munes/gh7/sh1#bn9
نسخهٔ آماده شده به همت مرکز تحقیقات رایانه‌ای حوزه علمیه اصفهان,https://ganjoor.net/https://chekameh.net/poet/107
دیوان مونس الارواح,https://ganjoor.net//heydar/munes
