title,link
دیوان اشعار,https://ganjoor.net//jami/divanj/
بهارستان,https://ganjoor.net//jami/baharestan/
هفت اورنگ,https://ganjoor.net//jami/7ourang/
خلاصهٔ هفت اورنگ (۵۴۱۰ بیت),https://ganjoor.net//jami/7ourang/kh7/
