title,link
گزیدهٔ غزلیات,https://ganjoor.net//shahriar/gozidegh/
منظومهٔ حیدر بابا,https://ganjoor.net//shahriar/heydarbaba/
حیدر بابا گلدیم سنی یوخلیام (قسمت دوم منظومهٔ حیدر بابا),https://ganjoor.net//shahriar/heydarbaba2/
گزیدهٔ اشعار ترکی,https://ganjoor.net//shahriar/torki/
