title,link
نسخهٔ آماده شده به کوشش خانمها نجما جبرئیل موسوی و نیلوفر غلامی قابل دریافت از وبگاه تصوف ایرانی,https://ganjoor.net/http://www.sufi.ir/MysticalBooks(87).php
ولدنامه,https://ganjoor.net//valad/valadname
