title,link
 رباعیات خیام مطابق انتخاب و تصحیح محمدعلی فروغی و دکتر قاسم غنی,https://ganjoor.net//khayyam/robaee/
ترانه‌های خیام (صادق هدایت),https://ganjoor.net//khayyam/tarane/
نوروزنامه (منسوب به خیام),https://ganjoor.net//khayyam/nouroozname/
