title,link
قصاید,https://ganjoor.net//onsori/oghas/
رباعیات,https://ganjoor.net//onsori/oro/
قطعات و ابیات پراکندهٔ قصاید,https://ganjoor.net//onsori/oghat/
ابیات پراکندهٔ مثنویها,https://ganjoor.net//onsori/omas/
اشعار منسوب,https://ganjoor.net//onsori/omans/
