title,link
غزلیات,https://ganjoor.net//ghobar/ghazal-gh/
دوبیتی‌ها,https://ganjoor.net//ghobar/2beyti-gh/
مفردات,https://ganjoor.net//ghobar/mof-gh/
لیلی و مجنون,https://ganjoor.net//ghobar/leyli-majnoon/
